snapshot_date,id,namespace,name,provider,downloads,verified,source,published_at,latest_version,description
2026-07-13,redeux/gke-basic/google/0.1.0,redeux,gke-basic,google,4769,False,https://github.com/redeux/terraform-google-gke-basic,2021-09-27T21:25:18.779923Z,0.1.0,
2026-07-13,juliiatretyakova/lb/google/0.0.2,juliiatretyakova,lb,google,4768,False,https://github.com/juliiatretyakova/terraform-google-lb,2021-10-06T06:04:20.681851Z,0.0.2,
2026-07-13,mineiros-io/secret-manager/google/1.1.0,mineiros-io,secret-manager,google,4764,False,https://github.com/mineiros-io/terraform-google-secret-manager,2025-08-07T14:30:07.724151Z,1.1.0,A Terraform module for creating and managing secrets in Google Secret Manager in Google Cloud https://cloud.google.com/secret-manager
2026-07-13,nlamirault/traffic-director/google/0.1.0,nlamirault,traffic-director,google,4745,False,https://github.com/nlamirault/terraform-google-traffic-director,2021-10-20T16:46:48.646529Z,0.1.0,Terraform module for Google Traffic Director
2026-07-13,SpineEventEngine/spine-liquor/google/0.10.0,SpineEventEngine,spine-liquor,google,4735,False,https://github.com/SpineEventEngine/terraform-google-spine-liquor,2026-04-21T14:49:23.570411Z,0.10.0,A Terraform module that makes it easy to set up a new Spine Liquor deployment in GCP.
2026-07-13,unimatrixops/project-hardening/google/0.0.1,unimatrixops,project-hardening,google,4729,False,https://github.com/unimatrixops/terraform-google-project-hardening,2021-10-21T20:13:45.544305Z,0.0.1,Harden a Google Cloud Platform project
2026-07-13,incentro-cloud/network/google/0.3.4,incentro-cloud,network,google,4729,False,https://github.com/incentro-cloud/terraform-google-network,2021-12-30T09:00:00.701363Z,0.3.4,"Module for creating a VPC network, subnets, routes, rules, connectors, and peerings."
2026-07-13,ammilam/distribution-metric/google/0.1.4,ammilam,distribution-metric,google,4668,False,https://github.com/ammilam/terraform-google-distribution-metric,2021-11-16T00:31:06.195456Z,0.1.4,
2026-07-13,autoclouddev/autocloud-service-account/google/1.0.0,autoclouddev,autocloud-service-account,google,4666,False,https://github.com/autoclouddev/terraform-google-autocloud-service-account,2021-11-18T15:35:40.119345Z,1.0.0,GCP service account provisioning access for AutoCloud to analyze a project
2026-07-13,ammilam/join-metrics-scope/google/0.1.3,ammilam,join-metrics-scope,google,4661,False,https://github.com/ammilam/terraform-google-join-metrics-scope,2021-11-12T02:59:10.381967Z,0.1.3,
2026-07-13,incentro-cloud/storage/google/0.3.0,incentro-cloud,storage,google,4658,False,https://github.com/incentro-cloud/terraform-google-storage,2021-12-29T16:44:54.595788Z,0.3.0,"Module for creating a storage bucket, objects, IAM bindings, and assigning IAM members."
2026-07-13,mscribellito/cloud-sql-saver/google/1.1.2,mscribellito,cloud-sql-saver,google,4655,False,https://github.com/mscribellito/terraform-google-cloud-sql-saver,2021-12-10T04:38:18.695523Z,1.1.2,Terraform module to simplify cost savings of Cloud SQL instances on GCP.
2026-07-13,gehoumi/ciscoasav-vm/google/3.1.0,gehoumi,ciscoasav-vm,google,4607,False,https://github.com/gehoumi/terraform-google-ciscoasav-vm,2023-09-11T02:56:33.930485Z,3.1.0,Terraform module to deploy Cisco ASAv on GCP
2026-07-13,JAYAKUMAR-hub/compute-network/google/1.0.1,JAYAKUMAR-hub,compute-network,google,4595,False,https://github.com/JAYAKUMAR-hub/terraform-google-compute-network,2021-11-19T13:48:55.020996Z,1.0.1,
2026-07-13,viswanth165/iam-member/google/1.0.2,viswanth165,iam-member,google,4591,False,https://github.com/viswanth165/terraform-google-iam-member,2021-11-26T10:35:21.48684Z,1.0.2,
2026-07-13,viswanth165/cloud-storage/google/1.0.0,viswanth165,cloud-storage,google,4579,False,https://github.com/viswanth165/terraform-google-cloud-storage,2021-11-26T12:08:01.585236Z,1.0.0,
2026-07-13,AdrienneCohea/nia-udp/google/0.0.5,AdrienneCohea,nia-udp,google,4574,False,https://github.com/AdrienneCohea/terraform-google-nia-udp,2021-12-24T06:00:30.104658Z,0.0.5,Create a DNS A record to expose a UDP service on a VM
