"module_id","repo","provider","downloads","passed","failed","check_id","check_name","resource","file"
"terraform-aws-modules/ec2-instance/aws/6.4.0","terraform-aws-modules/terraform-aws-ec2-instance","aws","50375883","37","10","CKV_AWS_79","Ensure Instance Metadata Service Version 1 is not enabled","module.wrapper.aws_instance.this","\main.tf"
"terraform-aws-modules/ec2-instance/aws/6.4.0","terraform-aws-modules/terraform-aws-ec2-instance","aws","50375883","37","10","CKV_AWS_126","Ensure that detailed monitoring is enabled for EC2 instances","module.wrapper.aws_instance.ignore_ami","\main.tf"
"terraform-aws-modules/ec2-instance/aws/6.4.0","terraform-aws-modules/terraform-aws-ec2-instance","aws","50375883","37","10","CKV_AWS_135","Ensure that EC2 is EBS optimized","module.wrapper.aws_instance.ignore_ami","\main.tf"
"terraform-aws-modules/ec2-instance/aws/6.4.0","terraform-aws-modules/terraform-aws-ec2-instance","aws","50375883","37","10","CKV_AWS_79","Ensure Instance Metadata Service Version 1 is not enabled","module.wrapper.aws_instance.ignore_ami","\main.tf"
"terraform-aws-modules/ec2-instance/aws/6.4.0","terraform-aws-modules/terraform-aws-ec2-instance","aws","50375883","37","10","CKV_AWS_3","Ensure all data stored in the EBS is securely encrypted","module.wrapper.aws_ebs_volume.this","\main.tf"
"terraform-aws-modules/ec2-instance/aws/6.4.0","terraform-aws-modules/terraform-aws-ec2-instance","aws","50375883","37","10","CKV2_AWS_19","Ensure that all EIP addresses allocated to a VPC are attached to EC2 instances","module.wrapper.aws_eip.this","\main.tf"
"terraform-aws-modules/ec2-instance/aws/6.4.0","terraform-aws-modules/terraform-aws-ec2-instance","aws","50375883","37","10","CKV2_AWS_2","Ensure that only encrypted EBS volumes are attached to EC2 instances","module.wrapper.aws_ebs_volume.this","\main.tf"
"terraform-aws-modules/ec2-instance/aws/6.4.0","terraform-aws-modules/terraform-aws-ec2-instance","aws","50375883","37","10","CKV2_AWS_5","Ensure that Security Groups are attached to another resource","module.wrapper.aws_security_group.this","\main.tf"
"terraform-aws-modules/sqs/aws/5.2.2","terraform-aws-modules/terraform-aws-sqs","aws","49640410","31","0","","","",""
"cloudposse/route53-cluster-hostname/aws/0.13.0","cloudposse/terraform-aws-route53-cluster-hostname","aws","29252792","1","1","CKV_TF_1","Ensure Terraform module sources use a commit hash","this","\context.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_65","Ensure container insights are enabled on ECS cluster","module.wrapper.module.cluster.aws_ecs_cluster.this","\modules\cluster\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_224","Ensure ECS Cluster logging is enabled and client to container communication uses CMK","module.wrapper.module.cluster.aws_ecs_cluster.this","\modules\cluster\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_111","Ensure IAM policies does not allow write access without constraints","module.wrapper.module.cluster.aws_iam_policy_document.task_exec","\modules\cluster\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_356","Ensure no IAM policies documents allow ""*"" as a statement's resource for restrictable actions","module.wrapper.module.cluster.aws_iam_policy_document.task_exec","\modules\cluster\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_65","Ensure container insights are enabled on ECS cluster","module.wrapper.aws_ecs_cluster.this","\modules\cluster\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_224","Ensure ECS Cluster logging is enabled and client to container communication uses CMK","module.wrapper.aws_ecs_cluster.this","\modules\cluster\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_111","Ensure IAM policies does not allow write access without constraints","module.wrapper.aws_iam_policy_document.task_exec","\modules\cluster\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_356","Ensure no IAM policies documents allow ""*"" as a statement's resource for restrictable actions","module.wrapper.aws_iam_policy_document.task_exec","\modules\cluster\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_111","Ensure IAM policies does not allow write access without constraints","module.wrapper.aws_iam_policy_document.execution","\modules\express-service\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_356","Ensure no IAM policies documents allow ""*"" as a statement's resource for restrictable actions","module.wrapper.aws_iam_policy_document.execution","\modules\express-service\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_97","Ensure Encryption in transit is enabled for EFS volumes in ECS Task definitions","module.wrapper.module.service.aws_ecs_task_definition.this","\modules\service\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_111","Ensure IAM policies does not allow write access without constraints","module.wrapper.module.service.aws_iam_policy_document.service","\modules\service\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_356","Ensure no IAM policies documents allow ""*"" as a statement's resource for restrictable actions","module.wrapper.module.service.aws_iam_policy_document.service","\modules\service\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_111","Ensure IAM policies does not allow write access without constraints","module.wrapper.module.service.aws_iam_policy_document.task_exec","\modules\service\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_356","Ensure no IAM policies documents allow ""*"" as a statement's resource for restrictable actions","module.wrapper.module.service.aws_iam_policy_document.task_exec","\modules\service\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_97","Ensure Encryption in transit is enabled for EFS volumes in ECS Task definitions","module.wrapper.aws_ecs_task_definition.this","\modules\service\main.tf"
