"module_id","repo","provider","downloads","passed","failed","check_id","check_name","resource","file"
"Azure/compute/azurerm/5.3.1","Azure/terraform-azurerm-compute","azurerm","319428","14","13","CKV2_AZURE_40","Ensure storage account is not configured with Shared Key authorization","azurerm_storage_account.vm_sa","\main.tf"
"Azure/compute/azurerm/5.3.1","Azure/terraform-azurerm-compute","azurerm","319428","14","13","CKV2_AZURE_33","Ensure storage account is configured with private endpoint","azurerm_storage_account.vm_sa","\main.tf"
"Azure/compute/azurerm/5.3.1","Azure/terraform-azurerm-compute","azurerm","319428","14","13","CKV2_AZURE_41","Ensure storage account is configured with SAS expiration policy","azurerm_storage_account.vm_sa","\main.tf"
"Azure/compute/azurerm/5.3.1","Azure/terraform-azurerm-compute","azurerm","319428","14","13","CKV2_AZURE_38","Ensure soft-delete is enabled on Azure storage account","azurerm_storage_account.vm_sa","\main.tf"
"Azure/compute/azurerm/5.3.1","Azure/terraform-azurerm-compute","azurerm","319428","14","13","CKV2_AZURE_1","Ensure storage for critical data are encrypted with Customer Managed Key","azurerm_storage_account.vm_sa","\main.tf"
"Azure/compute/azurerm/5.3.1","Azure/terraform-azurerm-compute","azurerm","319428","14","13","CKV2_AZURE_12","Ensure that virtual machines are backed up using Azure Backup","azurerm_virtual_machine.vm_linux","\main.tf"
"Azure/compute/azurerm/5.3.1","Azure/terraform-azurerm-compute","azurerm","319428","14","13","CKV2_AZURE_12","Ensure that virtual machines are backed up using Azure Backup","azurerm_virtual_machine.vm_windows","\main.tf"
"Azure/compute/azurerm/5.3.1","Azure/terraform-azurerm-compute","azurerm","319428","14","13","CKV2_AZURE_10","Ensure that Microsoft Antimalware is configured to automatically updates for Virtual Machines","azurerm_virtual_machine.vm_windows","\main.tf"
"Azure/compute/azurerm/5.3.1","Azure/terraform-azurerm-compute","azurerm","319428","14","13","CKV2_AZURE_10","Ensure that Microsoft Antimalware is configured to automatically updates for Virtual Machines","azurerm_virtual_machine.vm_linux","\main.tf"
"Azure/compute/azurerm/5.3.1","Azure/terraform-azurerm-compute","azurerm","319428","14","13","CKV2_AZURE_39","Ensure Azure VM is not configured with public IP and serial console access","azurerm_network_interface.vm[0]","\main.tf"
"claranet/nsg/azurerm/8.1.5","claranet/terraform-azurerm-nsg","azurerm","312482","16","0","","","",""
"Azure/avm-res-network-applicationgateway/azurerm/0.5.2","Azure/terraform-azurerm-avm-res-network-applicationgateway","azurerm","298431","1","1","CKV_AZURE_218","Ensure Application Gateway defines secure protocols for in transit communication","azurerm_application_gateway.this","\main.tf"
"claranet/vnet/azurerm/8.1.4","claranet/terraform-azurerm-vnet","azurerm","296450","2","0","","","",""
"Azure/avm-res-app-containerapp/azurerm/0.9.0","Azure/terraform-azurerm-avm-res-app-containerapp","azurerm","293249","1","1","CKV_TF_1","Ensure Terraform module sources use a commit hash","avm_interfaces","\main.interfaces.tf"
"Azure/avm-res-network-natgateway/azurerm/0.3.2","Azure/terraform-azurerm-avm-res-network-natgateway","azurerm","290584","1","1","CKV_TF_1","Ensure Terraform module sources use a commit hash","avm_interfaces","\main.tf"
"claranet/storage-sas-token/azurerm/8.2.4","claranet/terraform-azurerm-storage-sas-token","azurerm","275366","","","","","",""
"claranet/vnet-peering/azurerm/8.1.4","claranet/terraform-azurerm-vnet-peering","azurerm","268420","","","","","",""
"Azure/avm-ptn-virtualwan/azurerm/0.14.1","Azure/terraform-azurerm-avm-ptn-virtualwan","azurerm","261961","1","1","CKV_AZURE_216","Ensure DenyIntelMode is set to Deny for Azure Firewalls","module.firewalls.azurerm_firewall.fw","\modules\firewall\main.tf"
"Azure/avm-res-cache-redis/azurerm/0.4.0","Azure/terraform-azurerm-avm-res-cache-redis","azurerm","260485","3","1","CKV_AZURE_89","Ensure that Azure Cache for Redis disables public network access","azurerm_redis_cache.this","\main.rediscache.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","regions","\main.availability_zones.tf"
